2.4421,3.0587,0.0,0.0
2.4421,3.0587,-0.1315,0.0289
2.4414,3.0589,-0.27,0.0446
2.44,3.0591,-0.4099,0.0518
2.438,3.0593,-0.5477,0.0538
2.4353,3.0596,-0.6808,0.0529
2.4319,3.0599,-0.8078,0.0508
2.4278,3.0601,-0.9278,0.0483
2.4232,3.0604,-1.0403,0.0461
2.418,3.0606,-1.1453,0.0445
2.4123,3.0608,-1.2427,0.0439
2.406,3.061,-1.3329,0.0441
2.3994,3.0613,-1.4161,0.0453
2.3923,3.0615,-1.4927,0.0472
2.3848,3.0617,-1.5632,0.0499
2.377,3.062,-1.6278,0.0532
2.3689,3.0622,-1.687,0.057
2.3604,3.0625,-1.7411,0.0612
2.3517,3.0628,-1.7906,0.0656
2.3428,3.0632,-1.8357,0.0702
2.3336,3.0635,-1.8768,0.0749
2.3242,3.0639,-1.9142,0.0797
2.3146,3.0643,-1.9481,0.0844
2.3049,3.0647,-1.9788,0.089
2.295,3.0652,-2.0066,0.0934
2.285,3.0656,-2.0316,0.0977
2.2748,3.0661,-2.0541,0.1017
2.2645,3.0666,-2.0742,0.1055
2.2542,3.0671,-2.0921,0.1091
2.2437,3.0677,-2.1079,0.1124
2.2332,3.0683,-2.1219,0.1154
2.2226,3.0688,-2.1341,0.1182
2.2119,3.0694,-2.1447,0.1207
2.2012,3.07,-2.1538,0.1229
2.1904,3.0706,-2.1614,0.1248
2.1796,3.0713,-2.1677,0.1264
2.1688,3.0719,-2.1729,0.1278
2.1579,3.0725,-2.1768,0.129
2.147,3.0732,-2.1798,0.1299
2.1361,3.0738,-2.1817,0.1306
2.1252,3.0745,-2.1827,0.131
2.1143,3.0751,-2.1829,0.1312
2.1034,3.0758,-2.1822,0.1313
2.0925,3.0765,-2.1809,0.1311
2.0816,3.0771,-2.1788,0.1307
2.0707,3.0778,-2.1761,0.1302
2.0598,3.0784,-2.1728,0.1295
2.0489,3.0791,-2.1689,0.1286
2.0381,3.0797,-2.1646,0.1276
2.0273,3.0803,-2.1597,0.1265
2.0165,3.081,-2.1544,0.1252
2.0057,3.0816,-2.1487,0.1238
1.9949,3.0822,-2.1426,0.1223
1.9842,3.0828,-2.1361,0.1207
1.9735,3.0834,-2.1294,0.119
1.9629,3.084,-2.1223,0.1172
1.9523,3.0846,-2.1149,0.1153
1.9417,3.0852,-2.1073,0.1134
1.9312,3.0858,-2.0994,0.1113
1.9207,3.0863,-2.0913,0.1093
1.9102,3.0869,-2.083,0.1071
1.8998,3.0874,-2.0745,0.1049
1.8894,3.0879,-2.0659,0.1026
1.8791,3.0884,-2.057,0.1003
1.8688,3.0889,-2.0481,0.098
1.8586,3.0894,-2.039,0.0956
1.8484,3.0899,-2.0298,0.0932
1.8382,3.0904,-2.0204,0.0908
1.8281,3.0908,-2.011,0.0884
1.8181,3.0913,-2.0015,0.0859
1.8081,3.0917,-1.9919,0.0834
1.7981,3.0921,-1.9823,0.0809
1.7882,3.0925,-1.9725,0.0784
1.7783,3.0929,-1.9627,0.0758
1.7685,3.0933,-1.9529,0.0733
1.7588,3.0937,-1.943,0.0707
1.749,3.094,-1.9331,0.0682
1.7394,3.0943,-1.9232,0.0657
1.7298,3.0947,-1.9133,0.0631
1.7202,3.095,-1.9033,0.0606
1.7107,3.0953,-1.8933,0.0581
1.7012,3.0956,-1.8833,0.0555
1.6918,3.0959,-1.8733,0.053
1.6824,3.0961,-1.8633,0.0505
1.6731,3.0964,-1.8533,0.048
1.6639,3.0966,-1.8433,0.0455
1.6546,3.0968,-1.8333,0.043
1.6455,3.0971,-1.8233,0.0406
1.6364,3.0973,-1.8133,0.0381
1.6273,3.0975,-1.8034,0.0357
1.6183,3.0976,-1.7935,0.0333
1.6093,3.0978,-1.7836,0.0309
1.6004,3.098,-1.7737,0.0285
1.5915,3.0981,-1.7638,0.0262
1.5827,3.0982,-1.754,0.0238
1.5739,3.0983,-1.7442,0.0215
1.5652,3.0985,-1.7344,0.0192
1.5565,3.0986,-1.7247,0.017
1.5479,3.0986,-1.715,0.0147
1.5393,3.0987,-1.7053,0.0125
1.5308,3.0988,-1.6957,0.0103
1.5223,3.0988,-1.6861,0.0081
1.5139,3.0989,-1.6766,0.0059
1.5055,3.0989,-1.667,0.0038
1.4972,3.0989,-1.6576,0.0016
1.4889,3.0989,-1.6481,-0.0005
1.4807,3.0989,-1.6387,-0.0025
1.4725,3.0989,-1.6294,-0.0046
1.4643,3.0989,-1.6201,-0.0066
1.4562,3.0988,-1.6108,-0.0086
1.4482,3.0988,-1.6016,-0.0106
1.4401,3.0988,-1.5924,-0.0125
1.4322,3.0987,-1.5833,-0.0145
1.4243,3.0986,-1.5742,-0.0164
1.4164,3.0985,-1.5652,-0.0182
1.4086,3.0984,-1.5562,-0.0201
1.4008,3.0983,-1.5472,-0.0219
1.3931,3.0982,-1.5383,-0.0237
1.3854,3.0981,-1.5295,-0.0255
1.3777,3.098,-1.5207,-0.0273
1.3701,3.0979,-1.5119,-0.029
1.3626,3.0977,-1.5032,-0.0307
1.355,3.0976,-1.4945,-0.0324
1.3476,3.0974,-1.4859,-0.0341
1.3401,3.0972,-1.4773,-0.0357
1.3328,3.097,-1.4688,-0.0373
1.3254,3.0969,-1.4603,-0.0389
1.3181,3.0967,-1.4519,-0.0405
1.3108,3.0965,-1.4435,-0.042
1.3036,3.0963,-1.4351,-0.0435
1.2965,3.096,-1.4269,-0.045
1.2893,3.0958,-1.4186,-0.0465
1.2822,3.0956,-1.4104,-0.048
1.2752,3.0953,-1.4023,-0.0494
1.2682,3.0951,-1.3941,-0.0508
1.2612,3.0948,-1.3861,-0.0522
1.2543,3.0946,-1.3781,-0.0535
1.2474,3.0943,-1.3701,-0.0549
1.2405,3.094,-1.3622,-0.0562
1.2337,3.0938,-1.3543,-0.0575
1.2269,3.0935,-1.3465,-0.0587
1.2202,3.0932,-1.3387,-0.06
1.2135,3.0929,-1.3309,-0.0612
1.2069,3.0926,-1.3233,-0.0624
1.2002,3.0923,-1.3156,-0.0636
1.1937,3.0919,-1.308,-0.0648
1.1871,3.0916,-1.3004,-0.0659
1.1806,3.0913,-1.2929,-0.067
1.1742,3.0909,-1.2855,-0.0681
