1.0,0.0,0.5,0.5
1.0025,0.0025,0.5,0.5
1.005,0.005,0.5,0.5
1.0075,0.0075,0.5,0.5
1.01,0.01,0.5,0.5
1.0125,0.0125,0.5,0.5
1.015,0.015,0.5,0.5
1.0175,0.0175,0.5,0.5
1.02,0.02,0.5,0.5
1.0225,0.0225,0.5,0.5
1.025,0.025,0.5,0.5
1.0275,0.0275,0.5,0.5
1.03,0.03,0.5,0.5
1.0325,0.0325,0.5,0.5
1.035,0.035,0.5,0.5
1.0375,0.0375,0.5,0.5
1.04,0.04,0.5,0.5
1.0425,0.0425,0.5,0.5
1.045,0.045,0.5,0.5
1.0475,0.0475,0.5,0.5
1.05,0.05,0.5,0.5
1.0525,0.0525,0.5,0.5
1.055,0.055,0.5,0.5
1.0575,0.0575,0.5,0.5
1.06,0.06,0.5,0.5
1.0625,0.0625,0.5,0.5
1.065,0.065,0.5,0.5
1.0675,0.0675,0.5,0.5
1.07,0.07,0.5,0.5
1.0725,0.0725,0.5,0.5
1.075,0.075,0.5,0.5
1.0775,0.0775,0.5,0.5
1.08,0.08,0.5,0.5
1.0825,0.0825,0.5,0.5
1.085,0.085,0.5,0.5
1.0875,0.0875,0.5,0.5
1.09,0.09,0.5,0.5
1.0925,0.0925,0.5,0.5
1.095,0.095,0.5,0.5
1.0975,0.0975,0.5,0.5
1.1,0.1,0.5,0.5
1.1025,0.1025,0.5,0.5
1.105,0.105,0.5,0.5
1.1075,0.1075,0.5,0.5
1.11,0.11,0.5,0.5
1.1125,0.1125,0.5,0.5
1.115,0.115,0.5,0.5
1.1175,0.1175,0.5,0.5
1.12,0.12,0.5,0.5
1.1225,0.1225,0.5,0.5
1.125,0.125,0.5,0.5
1.1275,0.1275,0.5,0.5
1.13,0.13,0.5,0.5
1.1325,0.1325,0.5,0.5
1.135,0.135,0.5,0.5
1.1375,0.1375,0.5,0.5
1.14,0.14,0.5,0.5
1.1425,0.1425,0.5,0.5
1.145,0.145,0.5,0.5
1.1475,0.1475,0.5,0.5
1.15,0.15,0.5,0.5
1.1525,0.1525,0.5,0.5
1.155,0.155,0.5,0.5
1.1575,0.1575,0.5,0.5
1.16,0.16,0.5,0.5
1.1625,0.1625,0.5,0.5
1.165,0.165,0.5,0.5
1.1675,0.1675,0.5,0.5
1.17,0.17,0.5,0.5
1.1725,0.1725,0.5,0.5
1.175,0.175,0.5,0.5
1.1775,0.1775,0.5,0.5
1.18,0.18,0.5,0.5
1.1825,0.1825,0.5,0.5
1.185,0.185,0.5,0.5
1.1875,0.1875,0.5,0.5
1.19,0.19,0.5,0.5
1.1925,0.1925,0.5,0.5
1.195,0.195,0.5,0.5
1.1975,0.1975,0.5,0.5
1.2,0.2,0.5,0.5
1.2025,0.2025,0.5,0.5
1.205,0.205,0.5,0.5
1.2075,0.2075,0.5,0.5
1.21,0.21,0.5,0.5
1.2125,0.2125,0.5,0.5
1.215,0.215,0.5,0.5
1.2175,0.2175,0.5,0.5
1.22,0.22,0.5,0.5
1.2225,0.2225,0.5,0.5
1.225,0.225,0.5,0.5
1.2275,0.2275,0.5,0.5
1.23,0.23,0.5,0.5
1.2325,0.2325,0.5,0.5
1.235,0.235,0.5,0.5
1.2375,0.2375,0.5,0.5
1.24,0.24,0.5,0.5
1.2425,0.2425,0.5,0.5
1.245,0.245,0.5,0.5
1.2475,0.2475,0.5,0.5
1.25,0.25,0.5,0.5
1.2525,0.2525,0.5,0.5
1.255,0.255,0.5,0.5
1.2575,0.2575,0.5,0.5
1.26,0.26,0.5,0.5
1.2625,0.2625,0.5,0.5
1.265,0.265,0.5,0.5
1.2675,0.2675,0.5,0.5
1.27,0.27,0.5,0.5
1.2725,0.2725,0.5,0.5
1.275,0.275,0.5,0.5
1.2775,0.2775,0.5,0.5
1.28,0.28,0.5,0.5
1.2825,0.2825,0.5,0.5
1.285,0.285,0.5,0.5
1.2875,0.2875,0.5,0.5
1.29,0.29,0.5,0.5
1.2925,0.2925,0.5,0.5
1.295,0.295,0.5,0.5
1.2975,0.2975,0.5,0.5
1.3,0.3,0.5,0.5
1.3025,0.3025,0.5,0.5
1.305,0.305,0.5,0.5
1.3075,0.3075,0.5,0.5
1.31,0.31,0.5,0.5
1.3125,0.3125,0.5,0.5
1.315,0.315,0.5,0.5
1.3175,0.3175,0.5,0.5
1.32,0.32,0.5,0.5
1.3225,0.3225,0.5,0.5
1.325,0.325,0.5,0.5
1.3275,0.3275,0.5,0.5
1.33,0.33,0.5,0.5
1.3325,0.3325,0.5,0.5
1.335,0.335,0.5,0.5
1.3375,0.3375,0.5,0.5
1.34,0.34,0.5,0.5
1.3425,0.3425,0.5,0.5
1.345,0.345,0.5,0.5
1.3475,0.3475,0.5,0.5
1.35,0.35,0.5,0.5
1.3525,0.3525,0.5,0.5
1.355,0.355,0.5,0.5
1.3575,0.3575,0.5,0.5
1.36,0.36,0.5,0.5
1.3625,0.3625,0.5,0.5
1.365,0.365,0.5,0.5
1.3675,0.3675,0.5,0.5
1.37,0.37,0.5,0.5
1.3725,0.3725,0.5,0.5
1.375,0.375,0.5,0.5
1.3775,0.3775,0.5,0.5
1.38,0.38,0.5,0.5
1.3825,0.3825,0.5,0.5
1.385,0.385,0.5,0.5
1.3875,0.3875,0.5,0.5
1.39,0.39,0.5,0.5
1.3925,0.3925,0.5,0.5
1.395,0.395,0.5,0.5
1.3975,0.3975,0.5,0.5
1.4,0.4,0.5,0.5
1.4025,0.4025,0.5,0.5
1.405,0.405,0.5,0.5
1.4075,0.4075,0.5,0.5
1.41,0.41,0.5,0.5
1.4125,0.4125,0.5,0.5
1.415,0.415,0.5,0.5
1.4175,0.4175,0.5,0.5
1.42,0.42,0.5,0.5
1.4225,0.4225,0.5,0.5
1.425,0.425,0.5,0.5
1.4275,0.4275,0.5,0.5
1.43,0.43,0.5,0.5
