0.4037,3.6922,0.0,0.0
0.4037,3.6922,0.0343,-0.0907
0.4039,3.6917,0.0678,-0.1638
0.4042,3.6909,0.0968,-0.2241
0.4047,3.6898,0.1197,-0.2745
0.4053,3.6884,0.136,-0.317
0.406,3.6869,0.1459,-0.3528
0.4067,3.6851,0.15,-0.383
0.4075,3.6832,0.1489,-0.4083
0.4082,3.6811,0.1434,-0.4292
0.4089,3.679,0.1342,-0.4463
0.4096,3.6768,0.122,-0.4599
0.4102,3.6745,0.1073,-0.4706
0.4107,3.6721,0.0907,-0.4786
0.4112,3.6697,0.0727,-0.4843
0.4116,3.6673,0.0535,-0.488
0.4118,3.6648,0.0336,-0.4899
0.412,3.6624,0.0133,-0.4903
0.4121,3.6599,-0.0073,-0.4895
0.412,3.6575,-0.0279,-0.4875
0.4119,3.6551,-0.0484,-0.4846
0.4116,3.6526,-0.0687,-0.4809
0.4113,3.6502,-0.0886,-0.4766
0.4109,3.6478,-0.108,-0.4718
0.4103,3.6455,-0.1269,-0.4665
0.4097,3.6432,-0.1452,-0.461
0.409,3.6409,-0.1629,-0.4552
0.4081,3.6386,-0.18,-0.4492
0.4072,3.6363,-0.1963,-0.4432
0.4063,3.6341,-0.212,-0.437
0.4052,3.6319,-0.227,-0.4309
0.4041,3.6298,-0.2414,-0.4248
0.4029,3.6277,-0.255,-0.4187
0.4016,3.6256,-0.2679,-0.4127
0.4002,3.6235,-0.2802,-0.4069
0.3988,3.6215,-0.2918,-0.4011
0.3974,3.6195,-0.3028,-0.3954
0.3959,3.6175,-0.3132,-0.3899
0.3943,3.6155,-0.3229,-0.3846
0.3927,3.6136,-0.3321,-0.3794
0.391,3.6117,-0.3407,-0.3744
0.3893,3.6098,-0.3488,-0.3695
0.3876,3.608,-0.3563,-0.3648
0.3858,3.6062,-0.3634,-0.3602
0.384,3.6044,-0.3699,-0.3559
0.3821,3.6026,-0.376,-0.3517
0.3802,3.6008,-0.3816,-0.3476
0.3783,3.5991,-0.3869,-0.3437
0.3764,3.5974,-0.3917,-0.3399
0.3744,3.5957,-0.3961,-0.3363
0.3725,3.594,-0.4001,-0.3329
0.3705,3.5923,-0.4038,-0.3296
0.3684,3.5907,-0.4072,-0.3264
0.3664,3.589,-0.4102,-0.3234
0.3644,3.5874,-0.413,-0.3205
0.3623,3.5858,-0.4154,-0.3177
0.3602,3.5842,-0.4176,-0.315
0.3581,3.5827,-0.4195,-0.3125
0.356,3.5811,-0.4212,-0.31
0.3539,3.5795,-0.4227,-0.3077
0.3518,3.578,-0.4239,-0.3055
0.3497,3.5765,-0.4249,-0.3033
0.3476,3.575,-0.4257,-0.3013
0.3454,3.5735,-0.4263,-0.2993
0.3433,3.572,-0.4268,-0.2975
0.3412,3.5705,-0.4271,-0.2957
0.339,3.569,-0.4272,-0.294
0.3369,3.5675,-0.4271,-0.2923
0.3348,3.5661,-0.427,-0.2908
0.3326,3.5646,-0.4267,-0.2893
0.3305,3.5632,-0.4262,-0.2879
0.3284,3.5617,-0.4257,-0.2865
0.3262,3.5603,-0.425,-0.2852
0.3241,3.5589,-0.4242,-0.2839
0.322,3.5574,-0.4234,-0.2827
0.3199,3.556,-0.4224,-0.2816
0.3178,3.5546,-0.4214,-0.2805
0.3157,3.5532,-0.4202,-0.2794
0.3136,3.5518,-0.419,-0.2784
0.3115,3.5504,-0.4177,-0.2775
0.3094,3.549,-0.4164,-0.2766
0.3073,3.5477,-0.415,-0.2757
0.3052,3.5463,-0.4135,-0.2748
0.3031,3.5449,-0.412,-0.274
0.3011,3.5435,-0.4104,-0.2732
0.299,3.5422,-0.4088,-0.2725
0.297,3.5408,-0.4071,-0.2717
0.295,3.5395,-0.4054,-0.2711
0.2929,3.5381,-0.4036,-0.2704
0.2909,3.5367,-0.4018,-0.2697
0.2889,3.5354,-0.4,-0.2691
0.2869,3.5341,-0.3982,-0.2685
0.2849,3.5327,-0.3963,-0.268
0.2829,3.5314,-0.3944,-0.2674
0.281,3.53,-0.3924,-0.2669
0.279,3.5287,-0.3905,-0.2664
0.277,3.5274,-0.3885,-0.2659
0.2751,3.526,-0.3865,-0.2654
0.2732,3.5247,-0.3845,-0.2649
0.2712,3.5234,-0.3824,-0.2645
0.2693,3.5221,-0.3804,-0.2641
0.2674,3.5207,-0.3783,-0.2636
0.2655,3.5194,-0.3763,-0.2632
0.2637,3.5181,-0.3742,-0.2629
0.2618,3.5168,-0.3721,-0.2625
0.2599,3.5155,-0.37,-0.2621
0.2581,3.5142,-0.3679,-0.2617
0.2562,3.5129,-0.3658,-0.2614
0.2544,3.5116,-0.3637,-0.2611
0.2526,3.5103,-0.3616,-0.2607
0.2508,3.5089,-0.3594,-0.2604
0.249,3.5076,-0.3573,-0.2601
0.2472,3.5063,-0.3552,-0.2598
0.2454,3.505,-0.3531,-0.2595
0.2437,3.5037,-0.351,-0.2592
